Date,Ozone,NO2,PM2.5,CO,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),season_spring,season_summer,season_fall,is_weekend,is_covid
2021-08-25,0.075,35.0,14.1,0.7,6911,31.2,8.6,0.0,92.0,48189.22,43699.85,0.0,0.0,305.0,4.4,21.53,22.3,57.0,17.0,1020.3,1014.4,2.19,0,1,0,0,0
2021-08-26,0.085,33.8,20.6,0.5,3409,31.8,16.2,0.0,91.0,48036.39,43447.62,0.0,0.0,222.0,4.56,21.47,24.5,81.0,26.0,1020.4,1014.5,1.94,0,1,0,0,0
2021-08-27,0.072,49.0,16.0,0.5,2056,32.3,10.7,0.9,97.0,47882.94,43292.2,0.9,0.0,282.0,4.28,20.39,24.4,91.0,23.0,1018.9,1013.1,2.23,0,1,0,1,0
2021-08-28,0.03,20.0,8.5,0.6,1989,26.8,24.8,3.8,97.0,47728.97,15328.12,3.8,0.0,59.0,2.11,9.69,23.9,100.0,85.0,1024.6,1018.6,0.7,0,1,0,1,0
2021-08-29,0.031,32.5,7.7,0.4,2026,24.4,15.2,2.3,87.0,47574.59,2234.52,2.3,0.0,78.0,2.01,8.29,21.3,100.0,97.0,1025.3,1019.2,0.62,0,1,0,1,0
2021-08-30,0.047,27.9,11.6,0.3,2397,28.6,16.1,5.2,98.0,47419.91,32895.37,5.2,0.0,225.0,2.8,13.79,23.1,100.0,67.0,1019.3,1013.3,1.18,0,1,0,0,0
2021-08-31,0.046,27.1,11.3,0.4,2451,28.8,16.8,0.0,97.0,47265.02,32470.68,0.0,0.0,298.0,3.8,17.91,23.4,100.0,83.0,1009.7,1003.8,2.01,0,1,0,0,0
2021-09-01,0.036,34.4,9.2,0.4,2338,24.0,26.3,24.4,98.0,47110.03,0.0,24.4,0.0,36.0,0.95,3.69,21.0,100.0,100.0,1009.8,1003.9,0.92,0,0,1,0,0
2021-09-02,0.031,14.1,4.7,0.3,1977,24.4,45.2,109.5,98.0,46955.03,43175.47,109.5,0.0,355.0,4.54,22.8,21.1,100.0,54.0,1012.8,1006.8,1.84,0,0,1,0,0
2021-09-17,0.034,18.1,9.7,0.4,1163,23.7,20.5,2.9,98.0,44577.49,14618.9,2.9,0.0,56.0,1.76,9.12,20.6,100.0,93.0,1024.7,1018.6,0.58,0,0,1,1,0
2021-09-18,0.047,23.2,8.9,0.4,13881,27.3,11.8,0.8,99.0,44416.1,41065.52,0.8,0.0,0.0,2.82,14.16,20.7,100.0,52.0,1021.2,1015.2,1.4,0,0,1,1,0
2021-09-19,0.04,25.7,8.2,0.4,11664,24.0,18.8,0.0,87.0,44254.86,41039.84,0.0,0.0,356.0,4.03,20.29,20.5,70.0,6.0,1021.7,1015.7,1.56,0,0,1,1,0
2021-09-20,0.036,22.2,5.8,0.6,23437,22.7,17.1,0.3,95.0,44093.86,40878.97,0.3,0.0,95.0,2.95,16.06,15.8,100.0,22.0,1027.8,1021.7,1.03,0,0,1,0,0
2021-09-21,0.035,26.8,5.3,0.4,13406,23.0,16.0,0.1,88.0,43933.2,38024.17,0.1,0.0,113.0,2.71,13.9,18.2,99.0,67.0,1028.4,1022.3,1.0,0,0,1,0,0
2021-09-22,0.035,16.2,9.7,0.2,19815,25.0,30.1,4.8,99.0,43772.97,28158.45,4.8,0.0,148.0,2.34,13.32,21.9,100.0,87.0,1025.0,1018.9,0.7,0,0,1,0,0
2021-09-23,0.037,17.1,8.1,0.2,22984,26.0,40.9,3.1,94.0,43613.27,32525.98,3.1,0.0,152.0,3.06,13.76,21.4,100.0,94.0,1016.0,1010.0,0.94,0,0,1,0,0
2021-09-24,0.043,30.3,4.6,0.4,28600,22.3,15.5,41.6,98.0,43454.19,37380.89,41.6,0.0,269.0,3.49,19.06,21.3,100.0,56.0,1018.2,1012.1,1.51,0,0,1,1,0
2021-09-25,0.051,32.6,6.3,0.7,15407,22.6,9.5,0.0,92.0,43295.63,39049.21,0.0,0.0,332.0,3.32,19.23,14.1,94.0,21.0,1018.4,1012.3,1.34,0,0,1,1,0
2021-09-26,0.041,28.5,6.0,0.5,12309,21.4,24.3,0.0,84.0,43136.48,39647.64,0.0,0.0,299.0,3.71,18.16,16.1,93.0,26.0,1013.4,1007.4,1.53,0,0,1,1,0
2021-09-27,0.054,23.6,5.9,0.3,30344,25.9,25.5,0.0,70.0,42976.66,39104.9,0.0,0.0,238.0,4.55,18.18,12.4,88.0,18.0,1016.0,1010.0,1.96,0,0,1,0,0
2021-09-28,0.029,28.7,8.8,0.3,30494,22.4,18.8,15.3,88.0,42816.27,21283.09,15.3,0.0,246.0,2.6,8.9,17.9,100.0,71.0,1012.0,1006.0,1.12,0,0,1,0,0
2021-09-29,0.03,17.4,3.7,0.2,30890,20.1,22.2,0.1,84.0,42655.4,38045.28,0.1,0.0,330.0,3.36,15.79,16.5,100.0,48.0,1016.5,1010.4,1.41,0,0,1,0,0
2021-09-30,0.019,18.0,4.3,0.2,31918,19.0,20.7,0.0,78.0,42494.17,27694.19,0.0,0.0,328.0,2.76,13.26,10.3,100.0,52.0,1020.0,1013.9,1.3,0,0,1,0,0
2021-10-01,0.027,30.5,5.3,0.5,27689,19.4,12.6,0.0,87.0,42332.68,38583.97,0.0,0.0,314.0,3.06,18.35,10.5,35.0,7.0,1025.2,1019.0,1.31,0,0,1,1,0
2021-10-02,0.045,29.6,8.4,0.7,1907,23.8,17.7,0.0,92.0,42171.04,38456.47,0.0,0.0,254.0,3.25,17.59,13.8,93.0,37.0,1023.5,1017.3,1.62,0,0,1,1,0
2021-10-12,0.039,30.5,7.4,0.4,8127,21.5,12.8,0.0,97.0,40569.5,34257.59,0.0,0.0,65.0,1.92,11.15,16.0,100.0,62.0,1021.2,1015.1,0.95,0,0,1,0,0
2021-10-13,0.029,38.6,11.0,0.5,27442,21.6,12.9,0.1,100.0,40413.26,8341.0,0.1,0.0,186.0,1.43,7.32,17.1,100.0,73.0,1018.4,1012.3,0.76,0,0,1,0,0
2021-10-14,0.037,33.7,10.9,0.7,17387,25.0,16.8,0.0,98.0,40258.17,36794.16,0.0,0.0,320.0,2.7,13.57,17.6,100.0,47.0,1015.6,1009.6,1.56,0,0,1,0,0
2021-10-15,0.048,37.0,11.2,0.7,16182,25.0,18.5,0.0,93.0,40104.16,36003.64,0.0,0.0,183.0,2.73,14.26,16.5,100.0,42.0,1014.4,1008.4,1.35,0,0,1,1,0
2021-10-17,0.03,12.3,4.3,0.3,9681,18.6,24.5,12.9,91.0,39795.58,36492.29,12.9,0.0,296.0,2.75,14.17,17.1,100.0,27.0,1010.4,1004.3,1.13,0,0,1,1,0
2021-11-01,0.031,27.1,4.9,0.4,27616,14.5,21.9,0.0,84.0,37536.51,33829.22,0.0,0.0,276.0,2.39,12.8,10.0,76.0,9.0,1020.1,1013.8,0.94,0,0,1,0,0
2021-11-02,0.026,36.3,6.2,0.5,27206,11.4,14.6,0.6,81.0,37395.98,6646.99,0.6,0.0,279.0,1.22,5.25,5.1,100.0,94.0,1023.8,1017.5,0.69,0,0,1,0,0
2021-11-03,0.028,27.6,5.5,0.4,27275,10.9,17.1,0.2,91.0,37257.57,33674.53,0.2,0.0,292.0,1.68,12.33,6.1,100.0,18.0,1025.0,1018.7,0.78,0,0,1,0,0
2021-11-04,0.03,36.6,5.6,0.7,28159,9.8,11.6,0.0,94.0,37121.18,28056.17,0.0,0.0,357.0,1.55,11.24,3.1,100.0,76.0,1028.6,1022.2,0.74,0,0,1,0,0
2021-11-05,0.029,40.3,8.3,1.0,27906,10.6,15.5,0.0,91.0,36985.54,33417.05,0.0,0.0,2.0,1.7,12.54,2.8,100.0,12.0,1028.9,1022.6,0.78,0,0,1,1,0
2021-11-06,0.036,45.2,11.0,1.1,24302,10.5,9.5,0.0,92.0,36850.55,33126.02,0.0,0.0,33.0,1.56,12.39,2.9,1.0,0.0,1031.5,1025.1,0.67,0,0,1,1,0
2021-11-07,0.03,44.6,17.0,1.3,2217,11.8,11.2,0.0,96.0,36716.34,32235.55,0.0,0.0,4.0,1.56,11.67,5.6,100.0,48.0,1026.8,1020.5,0.75,0,0,1,1,0
2021-11-08,0.038,49.1,13.8,1.1,2845,16.5,19.2,0.0,79.0,36583.06,32750.23,0.0,0.0,358.0,2.16,11.7,8.6,100.0,37.0,1021.5,1015.3,0.92,0,0,1,0,0
2021-11-09,0.031,58.2,22.1,1.9,3197,19.5,10.1,0.0,96.0,36450.86,32495.55,0.0,0.0,278.0,1.86,11.35,10.6,38.0,3.0,1020.9,1014.6,1.12,0,0,1,0,0
2021-11-10,0.034,52.1,13.9,1.4,2955,17.3,22.5,0.4,92.0,36319.9,32473.82,0.4,0.0,314.0,2.04,11.37,9.2,100.0,52.0,1021.9,1015.7,1.03,0,0,1,0,0
2021-11-11,0.04,37.9,7.1,0.6,2789,14.9,18.6,0.0,88.0,36190.32,26378.05,0.0,0.0,59.0,1.7,10.0,9.8,100.0,79.0,1027.1,1020.8,0.76,0,0,1,0,0
2021-11-12,0.039,38.7,8.7,0.4,2936,18.5,40.7,16.5,95.0,36062.29,11031.7,16.5,0.0,160.0,1.16,4.29,16.0,100.0,78.0,1023.2,1017.0,0.47,0,0,1,1,0
2021-11-13,0.036,39.9,6.9,0.9,2054,16.1,37.8,3.8,93.0,35935.96,22895.06,3.8,0.0,226.0,1.55,8.16,9.6,100.0,25.0,1014.7,1008.5,0.81,0,0,1,1,0
2021-11-22,0.025,26.6,7.9,0.3,8757,11.3,23.5,2.1,96.0,34903.59,256.39,2.1,0.0,259.0,0.91,3.61,10.0,100.0,91.0,1019.7,1013.4,0.54,0,0,1,0,0
2021-11-23,0.029,25.6,4.7,0.3,10134,5.5,28.6,0.5,68.0,34803.76,31035.34,0.1,0.28,322.0,1.93,9.55,-4.0,100.0,32.0,1019.3,1012.9,0.58,0,0,1,0,0
2021-11-24,0.026,37.4,6.0,0.4,10200,7.0,20.2,0.0,73.0,34707.38,30959.2,0.0,0.0,311.0,1.64,10.14,-1.4,96.0,9.0,1028.3,1021.8,0.6,0,0,1,0,0
2021-11-25,0.02,41.0,17.2,0.6,6772,11.3,12.3,0.0,85.0,34613.35,30889.72,0.0,0.0,247.0,1.28,7.99,2.4,100.0,74.0,1026.4,1020.0,0.69,0,0,1,0,0
2021-11-26,0.025,38.6,11.8,0.6,7578,8.7,29.7,8.4,96.0,34521.59,17840.61,8.4,0.0,274.0,1.06,4.78,6.3,100.0,82.0,1012.2,1006.0,0.52,0,0,1,1,0
2021-11-27,0.03,16.1,4.8,0.3,8002,4.5,30.4,0.0,59.0,34432.22,29915.7,0.0,0.0,292.0,1.92,9.28,-5.0,100.0,39.0,1013.8,1007.4,0.49,0,0,1,1,0
2021-11-28,0.015,37.3,11.8,0.8,7477,4.5,12.7,2.0,85.0,34345.37,14052.52,0.0,1.4,278.0,0.65,4.0,1.4,100.0,91.0,1014.7,1008.3,0.31,0,0,1,1,0
2021-11-29,0.025,23.8,9.7,0.8,9529,5.9,21.6,0.3,94.0,34261.14,30564.6,0.3,0.0,310.0,1.18,8.58,2.4,100.0,55.0,1014.5,1008.1,0.48,0,0,1,0,0
2021-11-30,0.016,46.0,10.1,0.5,9487,4.7,19.0,0.2,87.0,34179.66,11481.46,0.2,0.0,255.0,0.75,4.95,-0.7,100.0,55.0,1017.4,1011.0,0.4,0,0,1,0,0
2021-12-01,0.027,45.9,12.6,0.5,9926,8.6,16.6,0.1,86.0,34101.07,29647.05,0.1,0.0,253.0,1.25,8.74,0.4,100.0,78.0,1022.3,1015.9,0.59,0,0,0,0,0
2021-12-02,0.03,33.5,15.4,0.5,9565,13.6,28.1,2.1,95.0,34025.48,18200.93,2.1,0.0,205.0,1.08,5.81,7.7,100.0,97.0,1021.1,1014.7,0.59,0,0,0,0,0
2021-12-03,0.033,21.9,6.2,0.4,1318,12.3,27.7,0.0,68.0,33953.02,30225.78,0.0,0.0,290.0,2.03,7.84,6.5,100.0,40.0,1017.3,1010.9,0.62,0,0,0,1,0
2022-01-25,0.032,38.8,21.2,0.5,11817,6.4,17.1,0.0,82.0,35545.59,27281.36,0.0,0.0,247.0,1.11,7.92,-2.0,100.0,81.0,1017.6,1011.2,0.5,0,0,0,0,0
2022-01-26,0.035,35.5,6.7,0.6,11996,-1.5,21.6,0.0,66.0,35664.46,32063.03,0.0,0.0,328.0,1.22,11.78,-8.4,0.0,0.0,1030.3,1023.6,0.33,0,0,0,0,0
2022-01-27,0.036,47.8,8.4,0.5,12677,-0.2,18.7,0.0,74.0,35786.16,32288.29,0.0,0.0,153.0,1.11,11.32,-7.4,81.0,4.0,1032.9,1026.1,0.38,0,0,0,0,0
2022-01-28,0.023,47.8,26.4,0.6,11696,0.7,13.8,1.3,80.0,35910.51,0.0,0.0,0.91,225.0,0.69,4.13,-3.6,100.0,96.0,1025.7,1019.1,0.24,0,0,0,1,0
2022-01-29,0.034,17.6,9.9,0.5,9003,-1.0,43.9,19.8,87.0,36037.32,0.0,0.0,13.93,345.0,0.52,4.92,-3.1,100.0,100.0,1017.4,1010.9,0.14,0,0,0,1,0
2022-01-30,0.035,35.8,9.4,0.3,7734,-6.2,29.6,0.0,69.0,36166.41,32592.15,0.0,0.0,296.0,0.96,13.11,-13.0,100.0,28.0,1018.8,1012.1,0.17,0,0,0,1,0
2022-01-31,0.031,55.1,14.2,0.7,11941,-3.4,11.5,0.0,84.0,36297.61,32587.55,0.0,0.0,353.0,0.8,12.01,-10.6,100.0,43.0,1029.8,1023.1,0.24,0,0,0,0,0
2022-02-02,0.014,50.8,15.0,0.6,8537,3.5,11.1,0.0,99.0,36565.66,27786.36,0.0,0.0,67.0,0.89,10.68,2.4,100.0,93.0,1034.5,1027.8,0.14,0,0,0,0,0
2022-02-03,0.029,50.5,12.1,0.8,7783,6.9,13.6,7.8,100.0,36702.16,0.0,7.8,0.0,190.0,0.32,2.38,6.4,100.0,100.0,1028.3,1021.8,0.03,0,0,0,0,0
2022-02-04,0.023,41.1,7.9,0.6,7473,11.7,29.0,28.1,100.0,36840.11,0.0,28.1,0.0,272.0,0.25,2.11,10.8,100.0,100.0,1019.8,1013.4,0.09,0,0,0,1,0
2022-02-05,0.035,19.9,9.6,0.4,5495,-1.7,27.8,1.0,92.0,36979.34,31810.67,0.5,0.35,326.0,1.29,12.89,-2.8,100.0,60.0,1031.0,1024.3,0.34,0,0,0,1,0
2022-02-06,0.037,43.8,7.4,0.4,4342,-1.4,16.8,0.0,76.0,37119.69,33732.37,0.0,0.0,19.0,1.2,12.04,-7.2,100.0,31.0,1039.0,1032.2,0.28,0,0,0,1,0
2022-02-07,0.015,43.9,16.8,0.6,6076,2.6,14.3,2.7,97.0,37261.02,0.0,2.0,0.49,16.0,0.35,2.56,1.8,100.0,82.0,1033.7,1027.0,0.14,0,0,0,0,0
2022-02-08,0.033,34.8,16.4,0.6,8227,8.0,24.4,6.2,97.0,37403.16,33262.36,6.2,0.0,314.0,1.51,12.95,0.8,100.0,54.0,1020.2,1013.7,0.59,0,0,0,0,0
2022-02-12,0.039,39.1,9.6,0.4,7092,13.4,26.2,0.0,60.0,37977.3,34301.09,0.0,0.0,234.0,3.1,11.91,3.0,100.0,74.0,1017.1,1010.8,0.88,0,0,0,1,0
2022-02-13,0.03,17.6,8.2,0.3,20486,7.0,19.2,5.6,85.0,38123.36,0.0,0.0,3.92,2.0,0.96,3.47,-1.8,100.0,100.0,1022.4,1015.9,0.54,0,0,0,1,0
2022-02-14,0.034,26.4,9.1,0.3,28718,-1.8,27.6,0.1,77.0,38271.31,34853.33,0.0,0.07,321.0,1.24,15.26,-5.3,100.0,30.0,1024.9,1018.2,0.33,0,0,0,0,0
2022-02-15,0.034,41.7,8.5,0.4,32024,-0.3,13.5,0.0,58.0,38421.02,34936.64,0.0,0.0,290.0,1.51,15.14,-13.5,0.0,0.0,1038.7,1032.0,0.46,0,0,0,0,0
2022-02-16,0.038,77.0,11.6,0.7,33139,6.2,21.3,0.0,80.0,38572.32,25744.36,0.0,0.0,186.0,1.42,12.31,-0.3,100.0,54.0,1041.1,1034.5,0.48,0,0,0,0,0
2022-02-17,0.036,36.8,9.4,0.5,33382,17.0,30.8,0.0,87.0,38725.08,21707.3,0.0,0.0,205.0,2.07,9.18,8.8,100.0,100.0,1031.1,1024.6,0.82,0,0,0,0,0
2022-02-18,0.038,18.5,6.6,0.3,33989,15.4,44.6,14.8,93.0,38879.13,32483.5,14.8,0.0,244.0,1.97,14.04,13.3,100.0,66.0,1015.8,1009.4,0.53,0,0,0,1,0
2022-02-19,0.04,43.1,7.5,0.4,30136,3.6,36.4,0.4,77.0,39034.34,24611.57,0.0,0.28,253.0,1.46,10.18,-3.7,100.0,22.0,1019.9,1013.4,0.52,0,0,0,1,0
2022-03-03,0.04,27.3,9.3,0.4,13852,5.4,25.5,3.5,93.0,40937.71,37374.31,3.5,0.0,297.0,2.14,17.38,3.5,100.0,68.0,1023.8,1017.3,0.59,1,0,0,0,0
2022-03-04,0.033,35.2,6.2,0.3,13904,3.2,21.3,0.0,56.0,41096.09,37530.51,0.0,0.0,304.0,2.07,18.2,-9.5,84.0,16.0,1036.0,1029.3,0.51,1,0,0,1,0
2022-03-05,0.035,51.1,18.5,0.8,30068,5.4,20.1,0.1,78.0,41255.39,26648.78,0.1,0.0,202.0,1.54,12.09,-1.7,100.0,88.0,1034.5,1028.0,0.51,1,0,0,1,0
2022-03-06,0.032,48.4,24.0,0.5,7056,19.5,31.6,2.0,96.0,41415.76,12188.24,2.0,0.0,215.0,1.56,8.75,14.1,100.0,100.0,1029.6,1023.1,0.68,1,0,0,1,0
2022-03-07,0.038,38.4,19.5,0.5,11778,23.0,38.5,0.5,96.0,41577.06,31102.59,0.5,0.0,227.0,3.41,12.32,13.4,100.0,98.0,1013.4,1007.3,1.3,1,0,0,0,0
2022-03-08,0.042,28.5,2.7,0.3,17030,18.9,38.8,3.1,90.0,41739.18,37868.52,3.1,0.0,292.0,2.98,17.95,13.9,100.0,79.0,1021.3,1014.9,0.67,1,0,0,0,0
2022-03-09,0.027,43.2,7.7,0.5,16586,4.1,19.1,15.2,100.0,41902.0,0.0,7.7,5.25,75.0,0.39,1.76,2.1,100.0,100.0,1023.5,1017.0,0.4,1,0,0,0,0
2022-03-10,0.033,56.0,20.8,0.5,18589,8.7,17.4,0.2,97.0,42065.43,33215.83,0.2,0.0,345.0,1.84,15.93,1.5,100.0,98.0,1023.7,1017.3,0.53,1,0,0,0,0
2022-03-11,0.046,82.7,17.9,1.2,17520,10.5,22.0,0.0,92.0,42229.33,38640.83,0.0,0.0,187.0,2.18,18.55,2.5,100.0,20.0,1021.2,1014.8,0.76,1,0,0,1,0
2022-03-12,0.04,38.5,7.2,0.3,13874,6.5,37.1,15.3,100.0,42393.62,0.0,8.2,4.97,324.0,0.49,2.51,6.3,100.0,92.0,1013.9,1007.6,0.25,1,0,0,1,0
2022-03-13,0.039,36.9,9.1,0.3,4118,2.9,34.4,0.3,54.0,42558.18,37350.99,0.0,0.21,273.0,2.36,18.77,-10.1,100.0,48.0,1024.0,1017.5,0.53,1,0,0,1,0
2022-03-14,0.04,49.9,12.3,0.4,5396,13.3,19.1,0.0,80.0,42722.89,39119.7,0.0,0.0,232.0,2.76,19.16,1.3,100.0,53.0,1030.6,1024.2,0.96,1,0,0,0,0
2022-03-15,0.038,48.9,15.6,0.5,7682,15.7,22.3,0.0,72.0,42887.66,34722.73,0.0,0.0,207.0,2.95,17.03,6.2,100.0,77.0,1027.6,1021.3,0.92,1,0,0,0,0
2022-03-16,0.05,55.1,21.1,0.5,7417,16.4,19.8,0.1,92.0,43052.37,39907.93,0.1,0.0,253.0,2.97,19.36,6.2,100.0,22.0,1023.8,1017.6,0.93,1,0,0,0,0
2022-03-17,0.032,42.0,22.2,0.5,7555,12.0,18.6,6.1,98.0,43216.92,1172.89,6.1,0.0,46.0,0.68,5.64,11.0,100.0,93.0,1023.0,1016.6,0.13,1,0,0,0,0
2022-03-18,0.036,39.4,26.3,0.6,8660,20.8,16.9,0.5,100.0,43381.21,37479.5,0.5,0.0,207.0,2.64,18.2,13.1,100.0,54.0,1017.5,1011.4,1.03,1,0,0,1,0
2022-03-19,0.042,26.2,16.3,0.3,5870,17.7,18.8,0.1,100.0,43545.11,34693.93,0.1,0.0,140.0,1.92,13.2,13.6,100.0,87.0,1016.2,1010.0,0.47,1,0,0,1,0
2022-03-20,0.034,21.8,3.9,0.3,696,16.3,25.5,3.2,96.0,43708.54,20042.15,3.2,0.0,275.0,2.28,11.55,11.8,100.0,52.0,1009.3,1003.2,0.86,1,0,0,1,0
2022-03-21,0.048,27.6,4.1,0.3,1216,15.7,30.3,0.1,67.0,43871.38,40732.06,0.1,0.0,303.0,4.03,19.72,1.3,100.0,33.0,1020.2,1014.0,1.3,1,0,0,0,0
2022-03-27,0.034,11.4,2.8,0.2,13343,7.7,26.1,0.3,69.0,44840.18,23996.45,0.3,0.0,280.0,2.39,13.47,-1.1,100.0,60.0,1005.1,998.8,0.62,1,0,0,1,0
2022-03-28,0.037,24.6,3.8,0.2,25434,2.1,32.3,0.1,51.0,45002.57,41859.68,0.0,0.07,300.0,2.48,19.02,-7.8,98.0,55.0,1013.4,1006.9,0.47,1,0,0,0,0
2022-03-29,0.036,19.6,5.3,0.3,27534,3.2,30.6,0.0,54.0,45165.2,42020.8,0.0,0.0,313.0,2.62,20.97,-9.8,100.0,48.0,1021.9,1015.4,0.55,1,0,0,0,0
2022-03-30,0.037,38.2,7.8,0.4,28339,5.7,18.0,0.0,66.0,45327.99,28972.18,0.0,0.0,269.0,1.85,12.99,-1.7,100.0,54.0,1025.5,1018.9,0.54,1,0,0,0,0
2022-03-31,0.044,49.6,16.3,0.4,28766,18.9,36.3,1.9,94.0,45490.81,9956.62,1.9,0.0,191.0,1.89,8.86,13.5,100.0,92.0,1017.9,1011.5,0.64,1,0,0,0,0
2022-04-01,0.037,30.7,5.5,0.3,31751,16.2,34.6,5.0,99.0,45653.58,28469.25,5.0,0.0,258.0,2.36,13.4,14.1,100.0,73.0,1007.0,1000.8,0.8,1,0,0,1,0
2022-04-02,0.043,21.8,4.4,0.3,26499,11.1,28.2,0.0,61.0,45816.18,42663.16,0.0,0.0,294.0,3.61,23.14,-0.2,100.0,28.0,1019.8,1013.5,0.82,1,0,0,1,0
2022-04-03,0.038,40.6,9.0,0.3,17309,8.5,14.8,3.2,90.0,45978.52,7802.07,3.2,0.0,188.0,1.17,7.94,3.8,100.0,97.0,1015.9,1009.6,0.33,1,0,0,1,0
2022-04-04,0.04,31.7,5.1,0.3,18501,12.3,25.0,0.4,83.0,46140.5,36363.16,0.4,0.0,307.0,2.91,17.51,3.3,100.0,60.0,1016.1,1009.9,0.9,1,0,0,0,0
2022-04-05,0.045,52.0,8.9,0.5,17720,12.1,17.2,0.0,95.0,46302.0,14393.78,0.0,0.0,157.0,1.73,9.98,3.7,100.0,67.0,1018.9,1012.6,0.83,1,0,0,0,0
2022-04-06,0.038,27.8,4.7,0.4,16875,12.6,33.6,21.8,98.0,46462.91,9965.05,21.8,0.0,52.0,1.12,8.33,8.5,100.0,100.0,1016.3,1010.0,0.39,1,0,0,0,0
2022-04-07,0.043,37.2,7.8,0.4,16735,9.8,38.6,24.6,97.0,46623.14,0.0,24.6,0.0,91.0,0.59,3.6,9.3,100.0,100.0,1013.4,1007.1,0.21,1,0,0,0,0
2022-04-08,0.045,45.4,5.8,0.3,20083,16.7,35.5,47.4,100.0,46782.57,43200.0,47.4,0.0,235.0,3.47,22.73,10.6,100.0,49.0,1004.0,997.9,1.29,1,0,0,1,0
2022-04-09,0.038,32.0,5.4,0.4,15838,13.9,22.1,5.6,95.0,46941.07,43200.0,5.6,0.0,248.0,2.77,19.61,6.9,100.0,58.0,1005.5,999.3,0.87,1,0,0,1,0
2022-04-10,0.034,13.9,3.1,0.3,13044,9.9,31.2,0.0,76.0,47098.55,36152.43,0.0,0.0,307.0,2.73,16.33,3.3,100.0,75.0,1010.5,1004.3,0.77,1,0,0,1,0
2022-04-11,0.033,33.4,4.6,0.3,23465,12.7,22.1,0.0,75.0,47254.88,43292.64,0.0,0.0,283.0,3.58,23.95,4.9,100.0,39.0,1021.2,1014.9,0.82,1,0,0,0,0
2022-04-12,0.045,56.6,7.5,0.5,7013,20.6,19.7,1.6,91.0,47409.95,28800.0,1.6,0.0,262.0,3.27,17.77,10.4,100.0,66.0,1017.8,1011.6,1.37,1,0,0,0,0
2022-04-23,0.04,31.2,6.2,0.4,12065,14.5,14.1,0.0,79.0,49089.62,20629.6,0.0,0.0,22.0,2.91,16.34,4.2,100.0,93.0,1030.8,1024.5,0.95,1,0,0,1,0
2022-04-24,0.046,36.5,6.6,0.4,24565,15.5,25.4,0.0,91.0,49238.69,44028.83,0.0,0.0,120.0,3.48,23.76,6.4,100.0,42.0,1025.1,1018.8,1.02,1,0,0,1,0
2022-04-25,0.042,33.6,5.2,0.3,10220,14.4,22.4,0.0,88.0,49386.64,38520.77,0.0,0.0,116.0,3.34,22.24,4.3,100.0,82.0,1024.8,1018.6,1.06,1,0,0,0,0
2022-04-26,0.03,41.8,9.5,0.6,10787,16.2,12.5,2.2,89.0,49533.36,0.0,2.2,0.0,85.0,1.44,7.29,13.0,100.0,100.0,1023.5,1017.2,0.58,1,0,0,0,0
2022-04-27,0.034,16.3,4.0,0.5,11219,14.6,31.8,2.7,98.0,49678.72,41354.3,2.7,0.0,301.0,3.37,20.68,13.3,100.0,72.0,1015.1,1008.8,0.97,1,0,0,0,0
2022-04-28,0.045,16.5,4.3,0.3,11899,12.3,34.7,0.0,61.0,49822.59,43611.8,0.0,0.0,317.0,4.43,26.86,-3.6,100.0,26.0,1017.6,1011.3,1.1,1,0,0,0,0
2022-04-29,0.047,31.1,5.3,0.3,12090,15.3,28.4,0.0,51.0,49964.83,46371.0,0.0,0.0,316.0,5.25,28.31,-5.1,0.0,0.0,1020.8,1014.4,1.36,1,0,0,1,0
2022-04-30,0.047,34.2,5.9,0.3,7244,17.7,20.3,0.0,61.0,50105.31,46572.98,0.0,0.0,327.0,5.22,28.03,0.7,0.0,0.0,1021.5,1015.2,1.51,1,0,0,1,0
2022-05-01,0.048,38.3,8.1,0.4,4491,18.6,17.9,0.0,88.0,50243.89,39512.62,0.0,0.0,140.0,4.16,25.29,5.5,100.0,58.0,1021.0,1014.7,1.41,1,0,0,1,0
2022-05-02,0.043,40.0,8.2,0.4,8813,14.8,16.5,3.8,93.0,50380.43,3600.0,3.8,0.0,93.0,1.46,8.14,11.9,100.0,98.0,1018.7,1012.5,0.46,1,0,0,0,0
2022-05-03,0.039,31.7,5.4,0.6,8035,18.3,22.7,0.0,98.0,50514.98,39421.2,0.0,0.0,59.0,3.13,21.65,9.6,100.0,57.0,1021.8,1015.7,0.92,1,0,0,0,0
2022-05-04,0.022,41.6,12.5,0.6,6854,20.5,18.1,5.3,98.0,50648.56,16606.61,5.3,0.0,139.0,2.12,12.5,13.9,100.0,96.0,1020.2,1013.9,0.89,1,0,0,0,0
2022-05-05,0.042,39.9,5.7,0.6,14891,21.8,17.6,0.0,95.0,50781.27,46322.34,0.0,0.0,0.0,4.41,26.07,12.9,100.0,69.0,1019.7,1013.6,1.65,1,0,0,0,0
